benchmark_id,request_id,true_type,true_subtype,pred_type,pred_subtype,attributes,metadata,en_attributes,confidence
1,REC-001501,Complaint,Communication,Complaint,Discriminatory,"{""sku"": ""SKU-ITLQJLT9"", ""upc"": ""145953861809"", ""name"": ""Artículo_jcfcch"", ""size"": ""S"", ""tags"": [""arte"", ""arte"", ""arte"", ""música"", ""ropa""], ""brand"": ""Lujo"", ""color"": ""consumidor"", ""price"": 88.24, ""rating"": ""0.1"", ""weight"": 95.28, ""material"": ""Vidrio"", ""inventory"": 639, ""dimensions"": {""width"": 303, ""height"": 423, ""length"": 290}, ""createdDate"": ""2025-05-01T15:12:07.758Z"", ""description"": ""Un producto de ropa estándar"", ""lastModified"": ""2026-03-20T23:23:48.358Z""}","{""region"": ""US"", ""source"": ""API"", ""status"": ""Archivado"", ""verified"": true, ""confidence"": ""89.79"", ""department"": ""Soporte"", ""dataQuality"": ""Media"", ""lastChecked"": ""2026-03-27T12:12:58.038Z""}","{""sku"":""SKU-ITLQJLT9"",""upc"":""145953861809"",""name"":""Item_jcfcch"",""size"":""S"",""tags"":[""art"",""art"",""art"",""music"",""clothing""],""brand"":""Luxury"",""color"":""consumer"",""price"":88.24,""rating"":""0.1"",""weight"":95.28,""material"":""Glass"",""inventory"":639,""dimensions"":{""width"":303,""height"":423,""length"":290},""createdDate"":""2025-05-01T15:12:07.758Z"",""description"":""A standard clothing product"",""lastModified"":""2026-03-20T23:23:48.358Z""}",0.898
1,REC-001502,Payment,Credit Card,Payment,Gift Card,"{""sku"": ""SKU-FOLIBF59"", ""upc"": ""201564178868"", ""name"": ""Artículo_kvhc6d"", ""size"": ""XL"", ""tags"": [""muebles"", ""ropa"", ""muebles"", ""hogar"", ""música""], ""brand"": ""Premium"", ""color"": ""rojo"", ""price"": 52.38, ""rating"": ""3.6"", ""weight"": 7, ""material"": ""Seda"", ""inventory"": 917, ""dimensions"": {""width"": 353, ""height"": 362, ""length"": 428}, ""createdDate"": ""2025-09-13T20:53:12.396Z"", ""description"": ""Un producto de juguetes básico"", ""lastModified"": ""2026-03-01T14:26:05.627Z""}","{""region"": ""EU"", ""source"": ""API"", ""status"": ""Pendiente"", ""verified"": false, ""confidence"": ""79.61"", ""department"": ""Soporte"", ""dataQuality"": ""Media"", ""lastChecked"": ""2026-03-04T07:30:57.742Z""}","{""sku"":""SKU-FOLIBF59"",""upc"":""201564178868"",""name"":""Item_kvhc6d"",""size"":""XL"",""tags"":[""furniture"",""clothing"",""furniture"",""home"",""music""],""brand"":""Premium"",""color"":""red"",""price"":52.38,""rating"":""3.6"",""weight"":7,""material"":""Silk"",""inventory"":917,""dimensions"":{""width"":353,""height"":362,""length"":428},""createdDate"":""2025-09-13T20:53:12.396Z"",""description"":""A basic toys product"",""lastModified"":""2026-03-01T14:26:05.627Z""}",0.796
1,REC-001503,Return,Recall,Return,Partial,"{""sku"": ""SKU-C06YRQP2"", ""upc"": ""518886573043"", ""name"": ""Artículo_anc8m"", ""size"": ""XL"", ""tags"": [""comida"", ""libros"", ""deportes"", ""juguetes"", ""arte""], ""brand"": ""MarcaA"", ""color"": ""premium"", ""price"": 97.1, ""rating"": ""2.1"", ""weight"": 62.27, ""material"": ""Vidrio"", ""inventory"": 562, ""dimensions"": {""width"": 1, ""height"": 160, ""length"": 181}, ""createdDate"": ""2026-02-10T07:59:42.327Z"", ""description"": ""Un producto de arte de lujo"", ""lastModified"": ""2026-03-04T19:16:45.746Z""}","{""region"": ""LATAM"", ""source"": ""API"", ""status"": ""Pendiente"", ""verified"": true, ""confidence"": ""94.33"", ""department"": ""Marketing"", ""dataQuality"": ""Media"", ""lastChecked"": ""2026-03-18T21:19:00.092Z""}","{""sku"":""SKU-C06YRQP2"",""upc"":""518886573043"",""name"":""Item_anc8m"",""size"":""XL"",""tags"":[""food"",""books"",""sports"",""toys"",""art""],""brand"":""BrandA"",""color"":""premium"",""price"":97.1,""rating"":""2.1"",""weight"":62.27,""material"":""Glass"",""inventory"":562,""dimensions"":{""width"":1,""height"":160,""length"":181},""createdDate"":""2026-02-10T07:59:42.327Z"",""description"":""A deluxe art product"",""lastModified"":""2026-03-04T19:16:45.746Z""}",0.943
1,REC-001504,Event,Virtual,Event,Webinar,"{""sku"": ""SKU-D2SITDGD"", ""upc"": ""611468481868"", ""name"": ""Artículo_1etiznb"", ""size"": ""S"", ""tags"": [""música"", ""deportes""], ""brand"": ""MarcaC"", ""color"": ""grande"", ""price"": 72.76, ""rating"": ""1.7"", ""weight"": 26.27, ""material"": ""Cuero"", ""inventory"": 362, ""dimensions"": {""width"": 449, ""height"": 229, ""length"": 12}, ""createdDate"": ""2025-06-04T04:24:44.446Z"", ""description"": ""Un producto de muebles azul"", ""lastModified"": ""2026-03-05T12:26:28.829Z""}","{""region"": ""APAC"", ""source"": ""Envío de Usuario"", ""status"": ""Pendiente"", ""verified"": false, ""confidence"": ""55.91"", ""department"": ""Soporte"", ""dataQuality"": ""Baja"", ""lastChecked"": ""2026-03-27T11:20:14.740Z""}","{""sku"":""SKU-D2SITDGD"",""upc"":""611468481868"",""name"":""Item_1etiznb"",""size"":""S"",""tags"":[""music"",""sports""],""brand"":""BrandC"",""color"":""large"",""price"":72.76,""rating"":""1.7"",""weight"":26.27,""material"":""Leather"",""inventory"":362,""dimensions"":{""width"":449,""height"":229,""length"":12},""createdDate"":""2025-06-04T04:24:44.446Z"",""description"":""A blue furniture product"",""lastModified"":""2026-03-05T12:26:28.829Z""}",0.559
1,REC-001505,Marketing,Event,Marketing,Referral,"{""sku"": ""SKU-74J14U4Y"", ""upc"": ""961444958211"", ""name"": ""Artículo_ympefq"", ""size"": ""XXL"", ""tags"": [""libros"", ""libros"", ""ropa"", ""arte"", ""ropa""], ""brand"": ""MarcaA"", ""color"": ""grande"", ""price"": 89.08, ""rating"": ""0.7"", ""weight"": 29.64, ""material"": ""Madera"", ""inventory"": 959, ""dimensions"": {""width"": 427, ""height"": 233, ""length"": 50}, ""createdDate"": ""2025-06-06T03:02:09.751Z"", ""description"": ""Un producto de ropa básico"", ""lastModified"": ""2026-03-16T13:08:32.228Z""}","{""region"": ""US"", ""source"": ""API"", ""status"": ""Inactivo"", ""verified"": true, ""confidence"": ""68.84"", ""department"": ""Operaciones"", ""dataQuality"": ""Baja"", ""lastChecked"": ""2026-03-02T01:02:17.910Z""}","{""sku"":""SKU-74J14U4Y"",""upc"":""961444958211"",""name"":""Item_ympefq"",""size"":""XXL"",""tags"":[""books"",""books"",""clothing"",""art"",""clothing""],""brand"":""BrandA"",""color"":""large"",""price"":89.08,""rating"":""0.7"",""weight"":29.64,""material"":""Wood"",""inventory"":959,""dimensions"":{""width"":427,""height"":233,""length"":50},""createdDate"":""2025-06-06T03:02:09.751Z"",""description"":""A basic clothing product"",""lastModified"":""2026-03-16T13:08:32.228Z""}",0.688
1,REC-001506,Product,Licensed,Product,Exclusive,"{""sku"": ""SKU-P7BGJFW1"", ""upc"": ""326493810126"", ""name"": ""Artículo_a0ihr"", ""size"": ""One Size"", ""tags"": [""comida"", ""juguetes"", ""música"", ""deportes"", ""libros""], ""brand"": ""Premium"", ""color"": ""grande"", ""price"": 45.36, ""rating"": ""3.2"", ""weight"": 73.48, ""material"": ""Cuero"", ""inventory"": 17, ""dimensions"": {""width"": 336, ""height"": 351, ""length"": 451}, ""createdDate"": ""2025-06-12T10:34:36.065Z"", ""description"": ""Un producto de libros pequeño"", ""lastModified"": ""2026-03-02T02:15:05.932Z""}","{""region"": ""EU"", ""source"": ""API"", ""status"": ""Revisión"", ""verified"": false, ""confidence"": ""46.44"", ""department"": ""Ventas"", ""dataQuality"": ""Media"", ""lastChecked"": ""2026-03-03T18:03:07.091Z""}","{""sku"":""SKU-P7BGJFW1"",""upc"":""326493810126"",""name"":""Item_a0ihr"",""size"":""One Size"",""tags"":[""food"",""toys"",""music"",""sports"",""books""],""brand"":""Premium"",""color"":""large"",""price"":45.36,""rating"":""3.2"",""weight"":73.48,""material"":""Leather"",""inventory"":17,""dimensions"":{""width"":336,""height"":351,""length"":451},""createdDate"":""2025-06-12T10:34:36.065Z"",""description"":""A small books product"",""lastModified"":""2026-03-02T02:15:05.932Z""}",0.464
1,REC-001507,Marketing,Paid Ads,Marketing,Influencer,"{""sku"": ""SKU-RV8DV6L5"", ""upc"": ""759032201276"", ""name"": ""Artículo_72jwhc"", ""size"": ""S"", ""tags"": [""juguetes"", ""muebles"", ""comida"", ""deportes""], ""brand"": ""Premium"", ""color"": ""básico"", ""price"": 39.56, ""rating"": ""0.2"", ""weight"": 5.49, ""material"": ""Algodón"", ""inventory"": 38, ""dimensions"": {""width"": 83, ""height"": 167, ""length"": 452}, ""createdDate"": ""2025-12-15T09:09:54.111Z"", ""description"": ""Un producto de libros profesional"", ""lastModified"": ""2026-03-25T08:36:56.508Z""}","{""region"": ""MENA"", ""source"": ""Entrada Manual"", ""status"": ""Archivado"", ""verified"": true, ""confidence"": ""92.49"", ""department"": ""Soporte"", ""dataQuality"": ""Media"", ""lastChecked"": ""2026-03-09T20:22:17.425Z""}","{""sku"":""SKU-RV8DV6L5"",""upc"":""759032201276"",""name"":""Item_72jwhc"",""size"":""S"",""tags"":[""toys"",""furniture"",""food"",""sports""],""brand"":""Premium"",""color"":""basic"",""price"":39.56,""rating"":""0.2"",""weight"":5.49,""material"":""Cotton"",""inventory"":38,""dimensions"":{""width"":83,""height"":167,""length"":452},""createdDate"":""2025-12-15T09:09:54.111Z"",""description"":""A professional books product"",""lastModified"":""2026-03-25T08:36:56.508Z""}",0.925
1,REC-001508,Communication,Alert,Communication,Chat,"{""sku"": ""SKU-OX3F5ZTV"", ""upc"": ""806073268835"", ""name"": ""Artículo_h5jluf"", ""size"": ""S"", ""tags"": [""arte""], ""brand"": ""Económico"", ""color"": ""de lujo"", ""price"": 17.8, ""rating"": ""1.6"", ""weight"": 68.19, ""material"": ""Vidrio"", ""inventory"": 672, ""dimensions"": {""width"": 486, ""height"": 277, ""length"": 225}, ""createdDate"": ""2025-04-14T20:42:42.359Z"", ""description"": ""Un producto de deportes profesional"", ""lastModified"": ""2026-03-15T15:34:29.115Z""}","{""region"": ""EU"", ""source"": ""API"", ""status"": ""Pendiente"", ""verified"": true, ""confidence"": ""75.92"", ""department"": ""Operaciones"", ""dataQuality"": ""Baja"", ""lastChecked"": ""2026-03-23T12:29:27.444Z""}","{""sku"":""SKU-OX3F5ZTV"",""upc"":""806073268835"",""name"":""Item_h5jluf"",""size"":""S"",""tags"":[""art""],""brand"":""Budget"",""color"":""deluxe"",""price"":17.8,""rating"":""1.6"",""weight"":68.19,""material"":""Glass"",""inventory"":672,""dimensions"":{""width"":486,""height"":277,""length"":225},""createdDate"":""2025-04-14T20:42:42.359Z"",""description"":""A professional sports product"",""lastModified"":""2026-03-15T15:34:29.115Z""}",0.759
1,REC-001509,Event,Launch,Event,Meetup,"{""sku"": ""SKU-4HVSY81D"", ""upc"": ""627437617838"", ""name"": ""Artículo_4kkvbd"", ""size"": ""XXL"", ""tags"": [""juguetes""], ""brand"": ""Económico"", ""color"": ""pequeño"", ""price"": 83.91, ""rating"": ""3.4"", ""weight"": 48.83, ""material"": ""Madera"", ""inventory"": 344, ""dimensions"": {""width"": 267, ""height"": 40, ""length"": 366}, ""createdDate"": ""2025-05-01T04:42:44.499Z"", ""description"": ""Un producto de alimentos profesional"", ""lastModified"": ""2026-02-28T09:20:49.592Z""}","{""region"": ""EU"", ""source"": ""Entrada Manual"", ""status"": ""Archivado"", ""verified"": false, ""confidence"": ""54.68"", ""department"": ""Ventas"", ""dataQuality"": ""Alta"", ""lastChecked"": ""2026-03-18T11:29:27.257Z""}","{""sku"":""SKU-4HVSY81D"",""upc"":""627437617838"",""name"":""Item_4kkvbd"",""size"":""XXL"",""tags"":[""toys""],""brand"":""Budget"",""color"":""small"",""price"":83.91,""rating"":""3.4"",""weight"":48.83,""material"":""Wood"",""inventory"":344,""dimensions"":{""width"":267,""height"":40,""length"":366},""createdDate"":""2025-05-01T04:42:44.499Z"",""description"":""A professional food product"",""lastModified"":""2026-02-28T09:20:49.592Z""}",0.547
1,REC-001510,Support,Knowledge Base,Feedback,Comment,"{""sku"": ""SKU-XYCVFAV0"", ""upc"": ""666645685334"", ""name"": ""Artículo_b7m1b"", ""size"": ""S"", ""tags"": [""música"", ""deportes"", ""electrónica""], ""brand"": ""MarcaA"", ""color"": ""grande"", ""price"": 47.66, ""rating"": ""4.0"", ""weight"": 57.35, ""material"": ""Lana"", ""inventory"": 9, ""dimensions"": {""width"": 89, ""height"": 161, ""length"": 309}, ""createdDate"": ""2026-01-18T08:55:03.999Z"", ""description"": ""Un producto de alimentos pequeño"", ""lastModified"": ""2026-03-02T06:43:07.619Z""}","{""region"": ""LATAM"", ""source"": ""API"", ""status"": ""Activo"", ""verified"": true, ""confidence"": ""49.65"", ""department"": ""Soporte"", ""dataQuality"": ""Media"", ""lastChecked"": ""2026-03-13T00:28:42.094Z""}","{""sku"":""SKU-XYCVFAV0"",""upc"":""666645685334"",""name"":""Item_b7m1b"",""size"":""S"",""tags"":[""music"",""sports"",""electronics""],""brand"":""BrandA"",""color"":""large"",""price"":47.66,""rating"":""4.0"",""weight"":57.35,""material"":""Wool"",""inventory"":9,""dimensions"":{""width"":89,""height"":161,""length"":309},""createdDate"":""2026-01-18T08:55:03.999Z"",""description"":""A small food product"",""lastModified"":""2026-03-02T06:43:07.619Z""}",0.496
1,REC-001511,Account,Developer,Account,Startup,"{""sku"": ""SKU-2XCMH6OQ"", ""upc"": ""320955734468"", ""name"": ""Artículo_is6zaj"", ""size"": ""XXL"", ""tags"": [""hogar"", ""juguetes""], ""brand"": ""MarcaB"", ""color"": ""consumidor"", ""price"": 10.25, ""rating"": ""2.7"", ""weight"": 67.06, ""material"": ""Nylon"", ""inventory"": 882, ""dimensions"": {""width"": 416, ""height"": 359, ""length"": 213}, ""createdDate"": ""2025-04-21T13:49:38.528Z"", ""description"": ""Un producto de juguetes profesional"", ""lastModified"": ""2026-03-19T18:53:04.805Z""}","{""region"": ""LATAM"", ""source"": ""API"", ""status"": ""Archivado"", ""verified"": true, ""confidence"": ""72.70"", ""department"": ""Operaciones"", ""dataQuality"": ""Baja"", ""lastChecked"": ""2026-03-24T20:46:20.890Z""}","{""sku"":""SKU-2XCMH6OQ"",""upc"":""320955734468"",""name"":""Item_is6zaj"",""size"":""XXL"",""tags"":[""home"",""toys""],""brand"":""BrandB"",""color"":""consumer"",""price"":10.25,""rating"":""2.7"",""weight"":67.06,""material"":""Nylon"",""inventory"":882,""dimensions"":{""width"":416,""height"":359,""length"":213},""createdDate"":""2025-04-21T13:49:38.528Z"",""description"":""A professional toys product"",""lastModified"":""2026-03-19T18:53:04.805Z""}",0.727
1,REC-001512,Alert,Urgent,Alert,Performance,"{""sku"": ""SKU-Q5V11SE7"", ""upc"": ""842034782643"", ""name"": ""Artículo_pqw467"", ""size"": ""XS"", ""tags"": [""arte"", ""arte""], ""brand"": ""MarcaE"", ""color"": ""básico"", ""price"": 11.82, ""rating"": ""3.1"", ""weight"": 61.05, ""material"": ""Nylon"", ""inventory"": 288, ""dimensions"": {""width"": 66, ""height"": 127, ""length"": 421}, ""createdDate"": ""2025-08-27T03:18:38.767Z"", ""description"": ""Un producto de arte básico"", ""lastModified"": ""2026-02-28T15:20:10.652Z""}","{""region"": ""MENA"", ""source"": ""Envío de Usuario"", ""status"": ""Inactivo"", ""verified"": true, ""confidence"": ""92.19"", ""department"": ""Finanzas"", ""dataQuality"": ""Baja"", ""lastChecked"": ""2026-03-21T12:29:09.393Z""}","{""sku"":""SKU-Q5V11SE7"",""upc"":""842034782643"",""name"":""Item_pqw467"",""size"":""XS"",""tags"":[""art"",""art""],""brand"":""BrandE"",""color"":""basic"",""price"":11.82,""rating"":""3.1"",""weight"":61.05,""material"":""Nylon"",""inventory"":288,""dimensions"":{""width"":66,""height"":127,""length"":421},""createdDate"":""2025-08-27T03:18:38.767Z"",""description"":""A basic art product"",""lastModified"":""2026-02-28T15:20:10.652Z""}",0.922
1,REC-001513,Security,Permission,Security,VPN,,"{""region"": ""LATAM"", ""source"": ""Envío de Usuario"", ""status"": ""Activo"", ""verified"": false, ""confidence"": ""30.12"", ""department"": ""Finanzas"", ""dataQuality"": ""Alta"", ""lastChecked"": ""2026-03-05T10:18:56.484Z""}",,0.301
1,REC-001514,Alert,Reminder,Alert,Security,"{""sku"": ""SKU-I57NGEDY"", ""upc"": ""714705587221"", ""name"": ""Artículo_0qi3e"", ""size"": ""L"", ""tags"": [""deportes"", ""electrónica"", ""electrónica"", ""juguetes"", ""muebles""], ""brand"": ""MarcaA"", ""color"": ""de lujo"", ""price"": 8.75, ""rating"": ""1.7"", ""weight"": 34.91, ""material"": ""Nylon"", ""inventory"": 805, ""dimensions"": {""width"": 65, ""height"": 305, ""length"": 459}, ""createdDate"": ""2026-03-12T03:37:10.271Z"", ""description"": ""Un producto de música pequeño"", ""lastModified"": ""2026-03-21T08:25:22.242Z""}","{""region"": ""US"", ""source"": ""Extracción Web"", ""status"": ""Archivado"", ""verified"": true, ""confidence"": ""72.49"", ""department"": ""Ventas"", ""dataQuality"": ""Alta"", ""lastChecked"": ""2026-03-23T12:04:17.684Z""}","{""sku"":""SKU-I57NGEDY"",""upc"":""714705587221"",""name"":""Item_0qi3e"",""size"":""L"",""tags"":[""sports"",""electronics"",""electronics"",""toys"",""furniture""],""brand"":""BrandA"",""color"":""deluxe"",""price"":8.75,""rating"":""1.7"",""weight"":34.91,""material"":""Nylon"",""inventory"":805,""dimensions"":{""width"":65,""height"":305,""length"":459},""createdDate"":""2026-03-12T03:37:10.271Z"",""description"":""A small music product"",""lastModified"":""2026-03-21T08:25:22.242Z""}",0.725
1,REC-001515,Product,Gift,Product,Bundle,"{""sku"": ""SKU-93BMZ6F2"", ""upc"": ""955568891259"", ""name"": ""Artículo_wuv6zn"", ""size"": ""L"", ""tags"": [""juguetes"", ""música"", ""música"", ""libros""], ""brand"": ""Premium"", ""color"": ""rojo"", ""price"": 85.56, ""rating"": ""1.0"", ""weight"": 81.9, ""material"": ""Metal"", ""inventory"": 822, ""dimensions"": {""width"": 327, ""height"": 456, ""length"": 266}, ""createdDate"": ""2025-10-29T13:50:07.291Z"", ""description"": ""Un producto de deportes pequeño"", ""lastModified"": ""2026-03-14T19:49:37.949Z""}","{""region"": ""US"", ""source"": ""Envío de Usuario"", ""status"": ""Archivado"", ""verified"": false, ""confidence"": ""84.54"", ""department"": ""Soporte"", ""dataQuality"": ""Alta"", ""lastChecked"": ""2026-03-04T09:54:09.147Z""}","{""sku"":""SKU-93BMZ6F2"",""upc"":""955568891259"",""name"":""Item_wuv6zn"",""size"":""L"",""tags"":[""toys"",""music"",""music"",""books""],""brand"":""Premium"",""color"":""red"",""price"":85.56,""rating"":""1.0"",""weight"":81.9,""material"":""Metal"",""inventory"":822,""dimensions"":{""width"":327,""height"":456,""length"":266},""createdDate"":""2025-10-29T13:50:07.291Z"",""description"":""A small sports product"",""lastModified"":""2026-03-14T19:49:37.949Z""}",0.845
1,REC-001516,Alert,Debug,Alert,Info,"{""sku"": ""SKU-GI4B8JYW"", ""upc"": ""846817225994"", ""name"": ""Artículo_xa0z9"", ""size"": ""XXL"", ""tags"": [""arte"", ""arte"", ""libros""], ""brand"": ""Genérico"", ""color"": ""consumidor"", ""price"": 31.08, ""rating"": ""1.9"", ""weight"": 47.89, ""material"": ""Nylon"", ""inventory"": 579, ""dimensions"": {""width"": 461, ""height"": 285, ""length"": 289}, ""createdDate"": ""2025-06-09T19:41:55.218Z"", ""description"": ""Un producto de alimentos grande"", ""lastModified"": ""2026-03-01T07:37:36.019Z""}","{""region"": ""LATAM"", ""source"": ""API"", ""status"": ""Pendiente"", ""verified"": true, ""confidence"": ""51.15"", ""department"": ""Ventas"", ""dataQuality"": ""Alta"", ""lastChecked"": ""2026-03-22T11:12:39.504Z""}","{""sku"":""SKU-GI4B8JYW"",""upc"":""846817225994"",""name"":""Item_xa0z9"",""size"":""XXL"",""tags"":[""art"",""art"",""books""],""brand"":""Generic"",""color"":""consumer"",""price"":31.08,""rating"":""1.9"",""weight"":47.89,""material"":""Nylon"",""inventory"":579,""dimensions"":{""width"":461,""height"":285,""length"":289},""createdDate"":""2025-06-09T19:41:55.218Z"",""description"":""A large food product"",""lastModified"":""2026-03-01T07:37:36.019Z""}",0.511
1,REC-001517,User,Customer,User,Vendor,"{""sku"": ""SKU-PX4JW2MU"", ""upc"": ""476307677888"", ""name"": ""Artículo_918jf"", ""size"": ""One Size"", ""tags"": [""juguetes"", ""deportes""], ""brand"": ""Premium"", ""color"": ""azul"", ""price"": 85.41, ""rating"": ""4.0"", ""weight"": 19.95, ""material"": ""Vidrio"", ""inventory"": 958, ""dimensions"": {""width"": 403, ""height"": 360, ""length"": 400}, ""createdDate"": ""2025-04-15T21:29:07.535Z"", ""description"": ""Un producto de ropa rojo"", ""lastModified"": ""2026-03-03T04:04:49.174Z""}","{""region"": ""US"", ""source"": ""Importación"", ""status"": ""Inactivo"", ""verified"": false, ""confidence"": ""27.17"", ""department"": ""Operaciones"", ""dataQuality"": ""Alta"", ""lastChecked"": ""2026-03-17T20:09:02.136Z""}","{""sku"":""SKU-PX4JW2MU"",""upc"":""476307677888"",""name"":""Item_918jf"",""size"":""One Size"",""tags"":[""toys"",""sports""],""brand"":""Premium"",""color"":""blue"",""price"":85.41,""rating"":""4.0"",""weight"":19.95,""material"":""Glass"",""inventory"":958,""dimensions"":{""width"":403,""height"":360,""length"":400},""createdDate"":""2025-04-15T21:29:07.535Z"",""description"":""A red clothing product"",""lastModified"":""2026-03-03T04:04:49.174Z""}",0.272
1,REC-001518,Return,Not As Described,Return,Not As Described,"{""sku"": ""SKU-TBTKYERV"", ""upc"": ""635713263848"", ""name"": ""Artículo_ntkjh"", ""size"": ""One Size"", ""tags"": [""hogar"", ""arte"", ""ropa""], ""brand"": ""Marca Propia"", ""color"": ""premium"", ""price"": 43.45, ""rating"": ""2.8"", ""weight"": 92.67, ""material"": ""Metal"", ""inventory"": 646, ""dimensions"": {""width"": 35, ""height"": 340, ""length"": 140}, ""createdDate"": ""2025-12-11T16:11:15.949Z"", ""description"": ""Un producto de juguetes grande"", ""lastModified"": ""2026-03-13T00:13:18.847Z""}","{""region"": ""EU"", ""source"": ""Extracción Web"", ""status"": ""Activo"", ""verified"": true, ""confidence"": ""24.54"", ""department"": ""Marketing"", ""dataQuality"": ""Alta"", ""lastChecked"": ""2026-03-21T13:51:00.550Z""}","{""sku"":""SKU-TBTKYERV"",""upc"":""635713263848"",""name"":""Item_ntkjh"",""size"":""One Size"",""tags"":[""home"",""art"",""clothing""],""brand"":""Store Brand"",""color"":""premium"",""price"":43.45,""rating"":""2.8"",""weight"":92.67,""material"":""Metal"",""inventory"":646,""dimensions"":{""width"":35,""height"":340,""length"":140},""createdDate"":""2025-12-11T16:11:15.949Z"",""description"":""A large toys product"",""lastModified"":""2026-03-13T00:13:18.847Z""}",0.245
1,REC-001519,Analytics,Conversion,Analytics,Conversion,"{""sku"": ""SKU-JVYOJRZB"", ""upc"": ""120039017364"", ""name"": ""Artículo_jsfaln"", ""size"": ""XL"", ""tags"": [""comida"", ""arte""], ""brand"": ""MarcaB"", ""color"": ""básico"", ""price"": 70.21, ""rating"": ""0.5"", ""weight"": 69.29, ""material"": ""Algodón"", ""inventory"": 587, ""dimensions"": {""width"": 380, ""height"": 43, ""length"": 217}, ""createdDate"": ""2026-03-07T00:39:43.924Z"", ""description"": ""Un producto de ropa profesional"", ""lastModified"": ""2026-02-25T18:11:16.708Z""}","{""region"": ""US"", ""source"": ""Extracción Web"", ""status"": ""Activo"", ""verified"": false, ""confidence"": ""47.76"", ""department"": ""Marketing"", ""dataQuality"": ""Alta"", ""lastChecked"": ""2026-03-01T00:11:09.410Z""}","{""sku"":""SKU-JVYOJRZB"",""upc"":""120039017364"",""name"":""Item_jsfaln"",""size"":""XL"",""tags"":[""food"",""art""],""brand"":""BrandB"",""color"":""basic"",""price"":70.21,""rating"":""0.5"",""weight"":69.29,""material"":""Cotton"",""inventory"":587,""dimensions"":{""width"":380,""height"":43,""length"":217},""createdDate"":""2026-03-07T00:39:43.924Z"",""description"":""A professional clothing product"",""lastModified"":""2026-02-25T18:11:16.708Z""}",0.478
1,REC-001520,Support,Phone,Feedback,Feature Request,"{""sku"": ""SKU-UVDU67SL"", ""upc"": ""900255825747"", ""name"": ""Artículo_8b3xvn"", ""size"": ""S"", ""tags"": [""arte"", ""hogar"", ""electrónica""], ""brand"": ""Lujo"", ""color"": ""premium"", ""price"": 69.26, ""rating"": ""4.1"", ""weight"": 55.63, ""material"": ""Seda"", ""inventory"": 101, ""dimensions"": {""width"": 346, ""height"": 445, ""length"": 258}, ""createdDate"": ""2026-01-08T23:15:51.493Z"", ""description"": ""Un producto de muebles azul"", ""lastModified"": ""2026-03-21T04:46:04.079Z""}","{""region"": ""MENA"", ""source"": ""API"", ""status"": ""Activo"", ""verified"": true, ""confidence"": ""14.12"", ""department"": ""Soporte"", ""dataQuality"": ""Alta"", ""lastChecked"": ""2026-03-17T23:20:22.566Z""}","{""sku"":""SKU-UVDU67SL"",""upc"":""900255825747"",""name"":""Item_8b3xvn"",""size"":""S"",""tags"":[""art"",""home"",""electronics""],""brand"":""Luxury"",""color"":""premium"",""price"":69.26,""rating"":""4.1"",""weight"":55.63,""material"":""Silk"",""inventory"":101,""dimensions"":{""width"":346,""height"":445,""length"":258},""createdDate"":""2026-01-08T23:15:51.493Z"",""description"":""A blue furniture product"",""lastModified"":""2026-03-21T04:46:04.079Z""}",0.141
1,REC-001521,Alert,Info,Alert,Reminder,"{""sku"": ""SKU-18CM0I9S"", ""upc"": ""659587432503"", ""name"": ""Artículo_71x3q"", ""size"": ""XL"", ""tags"": [""ropa"", ""música""], ""brand"": ""MarcaD"", ""color"": ""premium"", ""price"": 42.7, ""rating"": ""2.9"", ""weight"": 29.76, ""material"": ""Lana"", ""inventory"": 595, ""dimensions"": {""width"": 114, ""height"": 425, ""length"": 341}, ""createdDate"": ""2025-07-05T19:27:14.021Z"", ""description"": ""Un producto de deportes rojo"", ""lastModified"": ""2026-03-26T01:30:00.644Z""}","{""region"": ""US"", ""source"": ""Entrada Manual"", ""status"": ""Activo"", ""verified"": false, ""confidence"": ""88.51"", ""department"": ""Finanzas"", ""dataQuality"": ""Baja"", ""lastChecked"": ""2026-03-24T01:37:07.967Z""}","{""sku"":""SKU-18CM0I9S"",""upc"":""659587432503"",""name"":""Item_71x3q"",""size"":""XL"",""tags"":[""clothing"",""music""],""brand"":""BrandD"",""color"":""premium"",""price"":42.7,""rating"":""2.9"",""weight"":29.76,""material"":""Wool"",""inventory"":595,""dimensions"":{""width"":114,""height"":425,""length"":341},""createdDate"":""2025-07-05T19:27:14.021Z"",""description"":""A red sports product"",""lastModified"":""2026-03-26T01:30:00.644Z""}",0.885
