id,run_id,record_id,attributes,metadata,true_type,pred_type,true_subtype,pred_subtype,created_at
14409,8,REC-000409,"{""sku"":""SKU-UZ8WLDWQ"",""upc"":""508858524138"",""name"":""Item_v7t16f"",""size"":""XXL"",""tags"":[""clothing"",""clothing"",""home""],""brand"":""BrandC"",""color"":""standard"",""price"":86.79,""rating"":""0.8"",""weight"":11.06,""material"":""Metal"",""inventory"":331,""dimensions"":{""width"":255,""height"":253,""length"":9},""createdDate"":""2026-02-20T12:57:34.295Z"",""description"":""A consumer furniture product"",""lastModified"":""2026-03-10T03:33:20.680Z""}","{""region"":""US"",""source"":""Import"",""status"":""Review"",""verified"":false,""confidence"":""1.35"",""department"":""Operations"",""dataQuality"":""Low"",""lastChecked"":""2026-02-26T04:29:31.068Z""}",Document,Content,Receipt,Presentation,1774629225211
14410,8,REC-000410,"{""sku"":""SKU-8PZL2OM2"",""upc"":""792977003259"",""name"":""Item_mhfgm"",""size"":""S"",""tags"":[""music"",""sports"",""art"",""books"",""art""],""brand"":""Premium"",""color"":""red"",""price"":24.13,""rating"":""3.7"",""weight"":3.05,""material"":""Polyester"",""inventory"":981,""dimensions"":{""width"":144,""height"":136,""length"":209},""createdDate"":""2025-05-25T21:30:41.006Z"",""description"":""A premium music product"",""lastModified"":""2026-03-08T03:52:45.839Z""}","{""region"":""EU"",""source"":""API"",""status"":""Active"",""verified"":false,""confidence"":""87.61"",""department"":""Marketing"",""dataQuality"":""Low"",""lastChecked"":""2026-03-18T13:13:38.394Z""}",Event,Marketing,Workshop,Partnership,1774629225211
14411,8,REC-000411,"{""sku"":""SKU-DCQHUGQ3"",""upc"":""32920058539"",""name"":""Item_miyzn"",""size"":""M"",""tags"":[""furniture"",""clothing"",""food"",""music"",""clothing""],""brand"":""Generic"",""color"":""basic"",""price"":28.38,""rating"":""0.4"",""weight"":86.31,""material"":""Plastic"",""inventory"":421,""dimensions"":{""width"":472,""height"":137,""length"":416},""createdDate"":""2025-07-01T07:42:52.695Z"",""description"":""A small clothing product"",""lastModified"":""2026-03-11T06:26:55.072Z""}","{""region"":""US"",""source"":""API"",""status"":""Inactive"",""verified"":true,""confidence"":""29.70"",""department"":""Operations"",""dataQuality"":""Medium"",""lastChecked"":""2026-02-27T22:19:04.711Z""}",Event,Event,Public,Sponsored,1774629225211
14412,8,REC-000412,"{""sku"":""SKU-IH14KDU6"",""upc"":""713294371973"",""name"":""Item_oylte"",""size"":""One Size"",""tags"":[""art""],""brand"":""BrandB"",""color"":""basic"",""price"":53.02,""rating"":""4.1"",""weight"":45.13,""material"":""Glass"",""inventory"":477,""dimensions"":{""width"":155,""height"":368,""length"":166},""createdDate"":""2026-03-02T19:09:23.443Z"",""description"":""A premium clothing product"",""lastModified"":""2026-03-08T22:47:58.933Z""}","{""region"":""US"",""source"":""Import"",""status"":""Inactive"",""verified"":true,""confidence"":""7.32"",""department"":""Marketing"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-14T02:18:36.323Z""}",Shipping,Shipping,Hazmat,International,1774629225211
14413,8,REC-000413,"{""sku"":""SKU-2ZUECKWC"",""upc"":""454435935214"",""name"":""Item_sj8xw"",""size"":""M"",""tags"":[""toys""],""brand"":""BrandB"",""color"":""professional"",""price"":78.82,""rating"":""2.4"",""weight"":19.84,""material"":""Polyester"",""inventory"":346,""dimensions"":{""width"":465,""height"":64,""length"":470},""createdDate"":""2025-08-22T22:16:24.464Z"",""description"":""A red clothing product"",""lastModified"":""2026-03-24T13:10:23.175Z""}","{""region"":""US"",""source"":""API"",""status"":""Pending"",""verified"":true,""confidence"":""4.67"",""department"":""Finance"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-19T22:51:38.217Z""}",User,Analytics,Individual,Funnel,1774629225211
14414,8,REC-000414,"{""sku"":""SKU-7ECUXL19"",""upc"":""334810461155"",""name"":""Item_zjdyft"",""size"":""L"",""tags"":[""art""],""brand"":""Store Brand"",""color"":""small"",""price"":90.6,""rating"":""3.2"",""weight"":52.41,""material"":""Wood"",""inventory"":997,""dimensions"":{""width"":314,""height"":438,""length"":428},""createdDate"":""2025-03-27T18:19:28.458Z"",""description"":""A consumer toys product"",""lastModified"":""2026-03-11T12:40:44.716Z""}","{""region"":""EU"",""source"":""User Submission"",""status"":""Inactive"",""verified"":true,""confidence"":""31.95"",""department"":""Operations"",""dataQuality"":""Low"",""lastChecked"":""2026-02-28T06:46:25.255Z""}",Security,Content,Access Control,Webpage,1774629225211
14415,8,REC-000415,"{""sku"":""SKU-8Y46OUBY"",""upc"":""896691881034"",""name"":""Item_vkw7g"",""size"":""L"",""tags"":[""art"",""books"",""books""],""brand"":""Generic"",""color"":""consumer"",""price"":73,""rating"":""2.1"",""weight"":94.55,""material"":""Glass"",""inventory"":637,""dimensions"":{""width"":298,""height"":38,""length"":80},""createdDate"":""2025-10-15T20:00:00.219Z"",""description"":""A professional clothing product"",""lastModified"":""2026-03-07T11:13:04.454Z""}","{""region"":""APAC"",""source"":""User Submission"",""status"":""Inactive"",""verified"":true,""confidence"":""2.96"",""department"":""Operations"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-11T07:14:51.732Z""}",Security,Content,Audit,Code,1774629225211
14416,8,REC-000416,"{""sku"":""SKU-V2V7VHVQ"",""upc"":""905444251817"",""name"":""Item_qajfnm"",""size"":""XL"",""tags"":[""home"",""art""],""brand"":""BrandB"",""color"":""professional"",""price"":85.07,""rating"":""3.9"",""weight"":53.95,""material"":""Polyester"",""inventory"":433,""dimensions"":{""width"":345,""height"":143,""length"":142},""createdDate"":""2025-04-26T12:33:56.096Z"",""description"":""A basic electronics product"",""lastModified"":""2026-03-22T17:45:49.019Z""}","{""region"":""APAC"",""source"":""Manual Entry"",""status"":""Inactive"",""verified"":true,""confidence"":""73.94"",""department"":""Operations"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-05T03:57:27.620Z""}",Communication,Transaction,WhatsApp,Purchase,1774629225211
14417,8,REC-000417,"{""sku"":""SKU-60KL4UQ6"",""upc"":""294054973738"",""name"":""Item_riy9f"",""size"":""L"",""tags"":[""electronics"",""electronics"",""sports"",""books"",""toys""],""brand"":""BrandA"",""color"":""basic"",""price"":29.48,""rating"":""3.8"",""weight"":44.56,""material"":""Wool"",""inventory"":786,""dimensions"":{""width"":185,""height"":457,""length"":423},""createdDate"":""2025-05-23T20:41:20.120Z"",""description"":""A consumer home product"",""lastModified"":""2026-03-19T05:51:06.740Z""}","{""region"":""US"",""source"":""Manual Entry"",""status"":""Inactive"",""verified"":true,""confidence"":""3.60"",""department"":""Sales"",""dataQuality"":""Low"",""lastChecked"":""2026-03-08T16:15:13.748Z""}",Transaction,Return,Contract,Duplicate,1774629225211
14418,8,REC-000418,"{""sku"":""SKU-8XB34PP5"",""upc"":""891810527224"",""name"":""Item_glnvmv"",""size"":""XL"",""tags"":[""books"",""books"",""furniture"",""food"",""furniture""],""brand"":""BrandA"",""color"":""standard"",""price"":36.01,""rating"":""0.9"",""weight"":51.88,""material"":""Plastic"",""inventory"":637,""dimensions"":{""width"":56,""height"":295,""length"":269},""createdDate"":""2025-10-30T00:15:50.265Z"",""description"":""A small clothing product"",""lastModified"":""2026-03-18T21:12:43.466Z""}","{""region"":""MENA"",""source"":""User Submission"",""status"":""Archived"",""verified"":false,""confidence"":""8.07"",""department"":""Operations"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-19T03:42:37.894Z""}",Account,Return,Trial,Duplicate,1774629225211
14419,8,REC-000419,"{""sku"":""SKU-O2IB0237"",""upc"":""301685822541"",""name"":""Item_v2enne"",""size"":""XXL"",""tags"":[""food"",""home""],""brand"":""BrandA"",""color"":""consumer"",""price"":39.54,""rating"":""1.8"",""weight"":23.68,""material"":""Leather"",""inventory"":934,""dimensions"":{""width"":121,""height"":490,""length"":114},""createdDate"":""2025-06-27T20:22:48.452Z"",""description"":""A red sports product"",""lastModified"":""2026-03-10T14:23:31.862Z""}","{""region"":""MENA"",""source"":""API"",""status"":""Review"",""verified"":true,""confidence"":""96.99"",""department"":""Marketing"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-24T14:57:57.616Z""}",Document,Document,Contract,Terms,1774629225211
14420,8,REC-000420,"{""sku"":""SKU-FU4CVBIY"",""upc"":""15162051366"",""name"":""Item_og6qtv"",""size"":""One Size"",""tags"":[""clothing"",""home"",""furniture"",""electronics"",""home""],""brand"":""Store Brand"",""color"":""deluxe"",""price"":14.04,""rating"":""1.6"",""weight"":26.13,""material"":""Polyester"",""inventory"":650,""dimensions"":{""width"":286,""height"":267,""length"":485},""createdDate"":""2026-02-24T15:04:15.485Z"",""description"":""A red furniture product"",""lastModified"":""2026-03-07T08:34:07.308Z""}","{""region"":""APAC"",""source"":""User Submission"",""status"":""Inactive"",""verified"":true,""confidence"":""47.97"",""department"":""Marketing"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-15T12:14:50.005Z""}",Payment,Account,Bank Transfer,Standard,1774629225211
14421,8,REC-000421,"{""sku"":""SKU-D9QMQCE2"",""upc"":""281789764349"",""name"":""Item_5ntfa"",""size"":""XL"",""tags"":[""home"",""music"",""food"",""toys"",""music""],""brand"":""Budget"",""color"":""blue"",""price"":51.64,""rating"":""4.0"",""weight"":16.64,""material"":""Leather"",""inventory"":433,""dimensions"":{""width"":183,""height"":485,""length"":295},""createdDate"":""2026-02-22T14:55:04.252Z"",""description"":""A large home product"",""lastModified"":""2026-03-06T09:19:17.180Z""}","{""region"":""LATAM"",""source"":""User Submission"",""status"":""Archived"",""verified"":false,""confidence"":""9.67"",""department"":""Sales"",""dataQuality"":""High"",""lastChecked"":""2026-03-22T19:44:33.734Z""}",Complaint,Complaint,Fraud,Billing,1774629225211
14422,8,REC-000422,"{""sku"":""SKU-LA63QSNX"",""upc"":""132315608167"",""name"":""Item_s5gc7d"",""size"":""S"",""tags"":[""home"",""books""],""brand"":""Luxury"",""color"":""consumer"",""price"":77.31,""rating"":""1.1"",""weight"":16.06,""material"":""Wool"",""inventory"":830,""dimensions"":{""width"":226,""height"":359,""length"":7},""createdDate"":""2025-05-18T23:09:22.499Z"",""description"":""A standard furniture product"",""lastModified"":""2026-03-23T05:25:45.550Z""}","{""region"":""LATAM"",""source"":""Manual Entry"",""status"":""Inactive"",""verified"":false,""confidence"":""17.31"",""department"":""Support"",""dataQuality"":""Low"",""lastChecked"":""2026-03-15T17:08:58.053Z""}",Alert,Alert,Warning,Error,1774629225211
14423,8,REC-000423,"{""sku"":""SKU-CNJ36IA0"",""upc"":""30709849659"",""name"":""Item_ea311"",""size"":""L"",""tags"":[""sports"",""books"",""music""],""brand"":""Generic"",""color"":""red"",""price"":45.01,""rating"":""4.7"",""weight"":32.13,""material"":""Silk"",""inventory"":955,""dimensions"":{""width"":269,""height"":136,""length"":337},""createdDate"":""2025-11-10T09:50:58.002Z"",""description"":""A premium sports product"",""lastModified"":""2026-03-20T22:10:31.537Z""}","{""region"":""LATAM"",""source"":""Manual Entry"",""status"":""Active"",""verified"":false,""confidence"":""76.64"",""department"":""Operations"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-19T15:11:43.175Z""}",Content,Content,Image,Image,1774629225211
14424,8,REC-000424,"{""sku"":""SKU-HQLNPG5N"",""upc"":""559932429909"",""name"":""Item_onucms"",""size"":""XL"",""tags"":[""furniture"",""sports"",""clothing"",""food""],""brand"":""BrandD"",""color"":""blue"",""price"":75.61,""rating"":""4.0"",""weight"":6.95,""material"":""Metal"",""inventory"":390,""dimensions"":{""width"":78,""height"":239,""length"":432},""createdDate"":""2025-05-01T05:58:35.483Z"",""description"":""A small toys product"",""lastModified"":""2026-03-06T21:17:28.395Z""}","{""region"":""EU"",""source"":""User Submission"",""status"":""Inactive"",""verified"":false,""confidence"":""49.67"",""department"":""Marketing"",""dataQuality"":""Low"",""lastChecked"":""2026-03-09T14:03:52.735Z""}",User,Event,Customer,Workshop,1774629225211
14425,8,REC-000425,"{""sku"":""SKU-MEL2ZDDK"",""upc"":""893983983704"",""name"":""Item_yz11x"",""size"":""XXL"",""tags"":[""furniture"",""food"",""furniture"",""electronics"",""furniture""],""brand"":""Premium"",""color"":""basic"",""price"":0.43,""rating"":""4.0"",""weight"":27.83,""material"":""Cotton"",""inventory"":261,""dimensions"":{""width"":159,""height"":97,""length"":282},""createdDate"":""2025-12-30T10:43:26.801Z"",""description"":""A red art product"",""lastModified"":""2026-03-01T16:01:18.898Z""}","{""region"":""EU"",""source"":""Manual Entry"",""status"":""Pending"",""verified"":true,""confidence"":""24.89"",""department"":""Support"",""dataQuality"":""High"",""lastChecked"":""2026-03-05T23:44:01.975Z""}",Feedback,Feedback,Suggestion,Rating,1774629225211
14426,8,REC-000426,"{""sku"":""SKU-4PB60T40"",""upc"":""60110395947"",""name"":""Item_5vvz8s"",""size"":""L"",""tags"":[""sports""],""brand"":""Store Brand"",""color"":""professional"",""price"":74.34,""rating"":""4.9"",""weight"":0.13,""material"":""Silk"",""inventory"":48,""dimensions"":{""width"":339,""height"":476,""length"":452},""createdDate"":""2025-05-04T04:18:19.829Z"",""description"":""A red toys product"",""lastModified"":""2026-03-26T06:59:09.457Z""}","{""region"":""APAC"",""source"":""User Submission"",""status"":""Archived"",""verified"":true,""confidence"":""72.32"",""department"":""Finance"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-03T18:18:07.452Z""}",Product,Product,Clearance,Gift,1774629225211
14427,8,REC-000427,"{""sku"":""SKU-4763CK5D"",""upc"":""774387828924"",""name"":""Item_w6bw0h"",""size"":""L"",""tags"":[""toys"",""furniture"",""music"",""art"",""furniture""],""brand"":""BrandC"",""color"":""large"",""price"":66.63,""rating"":""4.4"",""weight"":75.62,""material"":""Silk"",""inventory"":406,""dimensions"":{""width"":344,""height"":44,""length"":204},""createdDate"":""2026-03-14T12:53:58.971Z"",""description"":""A large food product"",""lastModified"":""2026-03-05T01:10:33.405Z""}","{""region"":""LATAM"",""source"":""API"",""status"":""Review"",""verified"":true,""confidence"":""82.72"",""department"":""Support"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-15T10:24:49.827Z""}",Shipping,Security,Express,SSL,1774629225211
14428,8,REC-000428,"{""sku"":""SKU-A9OYNPU6"",""upc"":""692831376192"",""name"":""Item_oh7we"",""size"":""XS"",""tags"":[""clothing"",""music"",""furniture"",""clothing""],""brand"":""BrandA"",""color"":""standard"",""price"":80.14,""rating"":""4.7"",""weight"":33.43,""material"":""Cotton"",""inventory"":740,""dimensions"":{""width"":152,""height"":410,""length"":186},""createdDate"":""2026-01-08T22:14:25.589Z"",""description"":""A consumer electronics product"",""lastModified"":""2026-03-03T21:19:22.211Z""}","{""region"":""US"",""source"":""API"",""status"":""Inactive"",""verified"":false,""confidence"":""83.67"",""department"":""Operations"",""dataQuality"":""Low"",""lastChecked"":""2026-03-01T16:38:16.385Z""}",User,Account,Guest,Verified,1774629225211
14429,8,REC-000429,"{""sku"":""SKU-6VIUW9OY"",""upc"":""519782219427"",""name"":""Item_z6ydr"",""size"":""One Size"",""tags"":[""clothing"",""sports"",""home""],""brand"":""Premium"",""color"":""blue"",""price"":54.27,""rating"":""1.5"",""weight"":75.87,""material"":""Plastic"",""inventory"":658,""dimensions"":{""width"":116,""height"":448,""length"":329},""createdDate"":""2025-07-29T05:03:40.660Z"",""description"":""A premium music product"",""lastModified"":""2026-03-10T04:11:08.156Z""}","{""region"":""LATAM"",""source"":""Import"",""status"":""Archived"",""verified"":false,""confidence"":""47.21"",""department"":""Operations"",""dataQuality"":""Medium"",""lastChecked"":""2026-02-28T16:36:36.593Z""}",Feedback,Transaction,Suggestion,Discount,1774629225211
14430,8,REC-000430,"{""sku"":""SKU-NSVAQCHT"",""upc"":""891439759074"",""name"":""Item_v764wa"",""size"":""XL"",""tags"":[""sports"",""food"",""home""],""brand"":""BrandA"",""color"":""deluxe"",""price"":21.42,""rating"":""4.3"",""weight"":70.08,""material"":""Plastic"",""inventory"":140,""dimensions"":{""width"":366,""height"":171,""length"":137},""createdDate"":""2026-01-24T08:24:27.296Z"",""description"":""A standard art product"",""lastModified"":""2026-03-09T03:00:50.952Z""}","{""region"":""EU"",""source"":""Web Scrape"",""status"":""Review"",""verified"":true,""confidence"":""73.30"",""department"":""Operations"",""dataQuality"":""Low"",""lastChecked"":""2026-03-15T05:27:06.293Z""}",System,Account,Cache,Unverified,1774629225211
14431,8,REC-000431,"{""sku"":""SKU-WWIR0SBU"",""upc"":""707212731699"",""name"":""Item_uwtyp"",""size"":""XS"",""tags"":[""music"",""electronics"",""furniture""],""brand"":""BrandB"",""color"":""small"",""price"":74.05,""rating"":""3.3"",""weight"":77.06,""material"":""Leather"",""inventory"":499,""dimensions"":{""width"":314,""height"":76,""length"":468},""createdDate"":""2025-11-22T04:57:22.928Z"",""description"":""A consumer books product"",""lastModified"":""2026-02-26T23:36:22.140Z""}","{""region"":""US"",""source"":""User Submission"",""status"":""Active"",""verified"":true,""confidence"":""37.32"",""department"":""Operations"",""dataQuality"":""Low"",""lastChecked"":""2026-03-04T03:33:08.208Z""}",Return,Complaint,Full,Privacy,1774629225211
14432,8,REC-000432,"{""sku"":""SKU-CT5L7LL3"",""upc"":""567193672547"",""name"":""Item_lrmihi"",""size"":""M"",""tags"":[""food"",""food"",""electronics"",""clothing""],""brand"":""BrandA"",""color"":""blue"",""price"":29.87,""rating"":""3.2"",""weight"":6.13,""material"":""Nylon"",""inventory"":893,""dimensions"":{""width"":344,""height"":356,""length"":265},""createdDate"":""2025-09-04T11:10:19.818Z"",""description"":""A premium toys product"",""lastModified"":""2026-03-10T16:34:37.162Z""}","{""region"":""MENA"",""source"":""Web Scrape"",""status"":""Active"",""verified"":false,""confidence"":""43.68"",""department"":""Operations"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-07T19:43:46.534Z""}",Product,Product,Licensed,Refurbished,1774629225211
14433,8,REC-000433,"{""sku"":""SKU-JUEPCTXS"",""upc"":""826524583989"",""name"":""Item_nzxoc"",""size"":""XXL"",""tags"":[""art""],""brand"":""Luxury"",""color"":""professional"",""price"":90.97,""rating"":""2.3"",""weight"":71.09,""material"":""Wool"",""inventory"":5,""dimensions"":{""width"":233,""height"":130,""length"":262},""createdDate"":""2025-06-13T14:32:46.965Z"",""description"":""A standard art product"",""lastModified"":""2026-03-09T04:55:17.274Z""}","{""region"":""EU"",""source"":""API"",""status"":""Review"",""verified"":true,""confidence"":""44.57"",""department"":""Finance"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-09T19:56:59.812Z""}",Service,Return,Remote,Recall,1774629225211
14434,8,REC-000434,"{""sku"":""SKU-Y3IAMI9T"",""upc"":""973343312251"",""name"":""Item_toiag"",""size"":""M"",""tags"":[""books"",""books""],""brand"":""Store Brand"",""color"":""small"",""price"":35.47,""rating"":""2.7"",""weight"":5.92,""material"":""Plastic"",""inventory"":306,""dimensions"":{""width"":73,""height"":439,""length"":25},""createdDate"":""2025-12-16T01:53:59.278Z"",""description"":""A consumer home product"",""lastModified"":""2026-03-22T03:55:21.704Z""}","{""region"":""MENA"",""source"":""Web Scrape"",""status"":""Archived"",""verified"":true,""confidence"":""3.44"",""department"":""Marketing"",""dataQuality"":""Medium"",""lastChecked"":""2026-02-28T06:39:07.372Z""}",Transaction,Return,Warranty,Recall,1774629225211
14435,8,REC-000435,"{""sku"":""SKU-Y6N62D5A"",""upc"":""104038429442"",""name"":""Item_pz2opn"",""size"":""M"",""tags"":[""music"",""toys"",""books"",""books""],""brand"":""Luxury"",""color"":""professional"",""price"":55.68,""rating"":""2.2"",""weight"":86.52,""material"":""Wood"",""inventory"":435,""dimensions"":{""width"":99,""height"":5,""length"":309},""createdDate"":""2025-05-04T03:23:36.941Z"",""description"":""A deluxe art product"",""lastModified"":""2026-03-03T20:07:23.790Z""}","{""region"":""EU"",""source"":""Web Scrape"",""status"":""Review"",""verified"":false,""confidence"":""86.86"",""department"":""Operations"",""dataQuality"":""High"",""lastChecked"":""2026-03-17T02:11:34.922Z""}",Document,Feedback,Policy,Testimonial,1774629225211
14436,8,REC-000436,"{""sku"":""SKU-WOJQW4B4"",""upc"":""843238076285"",""name"":""Item_d0l99"",""size"":""One Size"",""tags"":[""toys""],""brand"":""BrandE"",""color"":""large"",""price"":12.75,""rating"":""1.5"",""weight"":32.5,""material"":""Wool"",""inventory"":627,""dimensions"":{""width"":440,""height"":288,""length"":334},""createdDate"":""2026-01-07T03:57:57.352Z"",""description"":""A blue furniture product"",""lastModified"":""2026-03-08T23:15:32.872Z""}","{""region"":""US"",""source"":""API"",""status"":""Active"",""verified"":false,""confidence"":""41.41"",""department"":""Sales"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-22T02:49:06.715Z""}",System,Account,Security,Suspended,1774629225211
14437,8,REC-000437,"{""sku"":""SKU-ZYFMGQ50"",""upc"":""657654358033"",""name"":""Item_e682n"",""size"":""XXL"",""tags"":[""food"",""toys"",""home"",""music""],""brand"":""BrandD"",""color"":""premium"",""price"":44.76,""rating"":""4.9"",""weight"":83.35,""material"":""Silk"",""inventory"":382,""dimensions"":{""width"":2,""height"":186,""length"":310},""createdDate"":""2025-07-15T15:56:48.646Z"",""description"":""A premium toys product"",""lastModified"":""2026-02-27T20:23:12.485Z""}","{""region"":""MENA"",""source"":""Web Scrape"",""status"":""Inactive"",""verified"":false,""confidence"":""59.81"",""department"":""Marketing"",""dataQuality"":""High"",""lastChecked"":""2026-03-08T16:18:45.362Z""}",User,Marketing,Vendor,Paid Ads,1774629225211
14438,8,REC-000438,"{""sku"":""SKU-1DDJNC5Z"",""upc"":""915993057539"",""name"":""Item_qfm2x"",""size"":""S"",""tags"":[""food""],""brand"":""Store Brand"",""color"":""red"",""price"":47.28,""rating"":""1.6"",""weight"":22.31,""material"":""Cotton"",""inventory"":220,""dimensions"":{""width"":28,""height"":463,""length"":54},""createdDate"":""2025-07-26T10:40:09.644Z"",""description"":""A basic food product"",""lastModified"":""2026-03-16T21:04:01.642Z""}","{""region"":""MENA"",""source"":""Manual Entry"",""status"":""Inactive"",""verified"":false,""confidence"":""20.62"",""department"":""Operations"",""dataQuality"":""Low"",""lastChecked"":""2026-03-04T21:11:31.452Z""}",Feedback,Document,Question,Receipt,1774629225211
14439,8,REC-000439,"{""sku"":""SKU-UXYN7ZNX"",""upc"":""551093221124"",""name"":""Item_vzucf4i"",""size"":""XS"",""tags"":[""food""],""brand"":""Store Brand"",""color"":""basic"",""price"":46.39,""rating"":""1.5"",""weight"":78.17,""material"":""Cotton"",""inventory"":247,""dimensions"":{""width"":160,""height"":329,""length"":162},""createdDate"":""2025-09-21T12:08:02.804Z"",""description"":""A standard furniture product"",""lastModified"":""2026-03-09T19:39:42.663Z""}","{""region"":""LATAM"",""source"":""API"",""status"":""Active"",""verified"":false,""confidence"":""35.36"",""department"":""Marketing"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-12T00:11:27.595Z""}",Analytics,Analytics,User,Traffic,1774629225211
14440,8,REC-000440,"{""sku"":""SKU-8CJFML97"",""upc"":""973986512094"",""name"":""Item_s09qrm"",""size"":""XS"",""tags"":[""food"",""books"",""home"",""books"",""art""],""brand"":""Budget"",""color"":""large"",""price"":82.23,""rating"":""0.0"",""weight"":43.99,""material"":""Silk"",""inventory"":45,""dimensions"":{""width"":268,""height"":139,""length"":433},""createdDate"":""2026-01-29T22:08:12.165Z"",""description"":""A deluxe clothing product"",""lastModified"":""2026-03-22T22:46:56.986Z""}","{""region"":""MENA"",""source"":""Import"",""status"":""Review"",""verified"":true,""confidence"":""1.72"",""department"":""Marketing"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-17T19:30:45.539Z""}",Marketing,Marketing,Email Campaign,Content,1774629225211
14441,8,REC-000441,"{""sku"":""SKU-SBJJ9MZG"",""upc"":""167708801125"",""name"":""Item_0oatjc"",""size"":""XS"",""tags"":[""music"",""home"",""toys"",""toys""],""brand"":""Premium"",""color"":""consumer"",""price"":76.28,""rating"":""2.2"",""weight"":63.22,""material"":""Glass"",""inventory"":481,""dimensions"":{""width"":454,""height"":284,""length"":227},""createdDate"":""2025-10-03T01:48:46.455Z"",""description"":""A small toys product"",""lastModified"":""2026-03-21T16:21:03.355Z""}","{""region"":""APAC"",""source"":""API"",""status"":""Inactive"",""verified"":true,""confidence"":""86.66"",""department"":""Finance"",""dataQuality"":""High"",""lastChecked"":""2026-03-17T08:40:29.733Z""}",Marketing,Marketing,Event,Referral,1774629225211
14442,8,REC-000442,"{""sku"":""SKU-SHV7STER"",""upc"":""308063848975"",""name"":""Item_9kwzzu"",""size"":""XS"",""tags"":[""music"",""art"",""food""],""brand"":""BrandE"",""color"":""professional"",""price"":67.12,""rating"":""2.9"",""weight"":40.74,""material"":""Plastic"",""inventory"":210,""dimensions"":{""width"":492,""height"":1,""length"":454},""createdDate"":""2025-05-03T20:35:12.019Z"",""description"":""A basic food product"",""lastModified"":""2026-03-24T19:42:48.949Z""}","{""region"":""APAC"",""source"":""API"",""status"":""Active"",""verified"":true,""confidence"":""9.64"",""department"":""Operations"",""dataQuality"":""Medium"",""lastChecked"":""2026-02-25T17:16:52.296Z""}",Payment,Communication,Prepaid,Chat,1774629225211
14443,8,REC-000443,"{""sku"":""SKU-NKODTCF7"",""upc"":""953432147632"",""name"":""Item_iios7l"",""size"":""XS"",""tags"":[""art""],""brand"":""Budget"",""color"":""small"",""price"":15.39,""rating"":""1.6"",""weight"":98.84,""material"":""Nylon"",""inventory"":63,""dimensions"":{""width"":301,""height"":232,""length"":316},""createdDate"":""2026-02-14T13:37:21.098Z"",""description"":""A premium toys product"",""lastModified"":""2026-03-22T12:47:35.499Z""}","{""region"":""EU"",""source"":""API"",""status"":""Review"",""verified"":false,""confidence"":""68.61"",""department"":""Operations"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-04T19:00:34.602Z""}",Alert,Alert,Warning,Status,1774629225211
14444,8,REC-000444,"{""sku"":""SKU-1VT1DHT9"",""upc"":""173503554688"",""name"":""Item_fxmlkr"",""size"":""M"",""tags"":[""books""],""brand"":""BrandB"",""color"":""large"",""price"":12.57,""rating"":""2.3"",""weight"":14.96,""material"":""Silk"",""inventory"":943,""dimensions"":{""width"":278,""height"":351,""length"":63},""createdDate"":""2025-11-18T02:50:13.205Z"",""description"":""A deluxe art product"",""lastModified"":""2026-03-20T08:39:58.007Z""}","{""region"":""MENA"",""source"":""Web Scrape"",""status"":""Active"",""verified"":true,""confidence"":""60.80"",""department"":""Finance"",""dataQuality"":""High"",""lastChecked"":""2026-02-27T19:44:02.666Z""}",Complaint,Complaint,Service,Privacy,1774629225211
14445,8,REC-000445,"{""sku"":""SKU-AHB8112A"",""upc"":""858711894800"",""name"":""Item_sma28f"",""size"":""XXL"",""tags"":[""home""],""brand"":""Luxury"",""color"":""blue"",""price"":6.65,""rating"":""3.7"",""weight"":22.86,""material"":""Cotton"",""inventory"":361,""dimensions"":{""width"":306,""height"":413,""length"":71},""createdDate"":""2026-01-15T08:01:09.378Z"",""description"":""A basic furniture product"",""lastModified"":""2026-03-06T07:18:38.937Z""}","{""region"":""APAC"",""source"":""User Submission"",""status"":""Pending"",""verified"":true,""confidence"":""64.49"",""department"":""Finance"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-17T12:24:50.596Z""}",Support,Support,FAQ,Knowledge Base,1774629225211
